minute,temperature
570,21.793207709136755
571,21.903332082591227
572,21.928838810351913
573,21.834405408892728
574,21.919480587414522
575,21.785234682186125
576,22.00526681736463
577,21.994392970878486
578,21.86998439023601
579,21.914345503288352
580,21.68702479588804
581,21.781338215078463
582,21.843861929354034
583,21.774615805784578
584,21.910078179696068
585,22.004782379278
586,21.742488766124232
587,21.760802675948916
588,21.83739586541572
589,21.937804383156593
590,21.70109195296887
591,21.808400608044575
592,21.92342417975511
593,21.634486941599622
594,21.65273287567212
595,21.709622798994722
596,21.68987851363388
597,21.784288764388293
598,21.726129081457493
599,21.552095558035628
600,21.722422390960027
601,21.6219047483713
602,21.756823831950847
603,21.591283928358077
604,21.57706818511197
605,21.657699037245738
606,21.66177945630245
607,21.622877003911235
608,21.43843306185707
609,21.60256466057928
610,21.4630287521782
611,21.550878526977314
612,21.40449331889283
613,21.540507017648732
614,21.426776858364068
615,21.375312540935546
616,21.521782971236195
617,21.470918760302414
618,21.389554742625688
619,21.54204854051023
620,21.378198574686774
621,21.403750341067475
622,21.410679094699393
623,21.327848933000677
624,21.403659392608322
625,21.312146479870865
626,21.311071069348156
627,21.442535260702762
628,21.24015742989422
629,21.120637130809556
630,21.433180072671508
631,21.49930223821181
632,21.254405171587162
633,21.123784141494003
634,21.24624407230467
635,21.240996483504365
636,21.241984055848384
637,21.161874255571004
638,21.291572168208145
639,21.281934795664693
640,21.115703290988602
641,21.286996609769194
642,21.39161270926071
643,21.238031311937426
644,21.194711512451764
645,21.208312999462553
646,21.267427733750072
647,21.07885039876065
648,21.230119386827674
649,21.18596542623084
650,21.365835968620807
651,21.20545845639033
652,21.35478160232186
653,21.13558605445636
654,21.2739768051042
655,21.256233803926722
656,21.16541682869351
657,21.253961665372607
658,21.342168085525795
659,21.225223041386958
660,21.122287598021007
661,21.26331076541924
662,21.20013987779636
663,21.253104233411207
664,21.282654518845444
665,21.16194335505735
666,21.17887185008141
667,21.35692420753414
668,21.287270776980975
669,21.13512227259947
670,21.414775462312686
671,21.385924032450966
672,21.319618591951357
673,21.284410534517804
674,21.470070269536098
675,21.445008199857064
676,21.621913648862844
677,21.47954113605415
678,21.49192211126692
679,21.46287415341392
680,21.557218729289165
681,21.557840083211524
682,21.62421838484374
683,21.498893957855483
684,21.522540298853308
685,21.536052504868724
686,21.65486824634726
687,21.728893330833756
688,21.589911469205806
689,21.610388103633856
690,21.68738309646647
691,21.66059799614316
692,21.774519563301844
693,21.536382920727352
694,21.66861100155527
695,21.690407753975396
696,21.585636395748043
697,21.71242653127549
698,21.73452548769146
699,21.809816339321344
700,21.93303383130661
701,21.842387469024786
702,21.797405772912246
703,21.89305482217675
704,21.999126260357976
705,21.854516978342744
706,21.876948569466542
707,22.011458555957553
708,21.965790898392395
709,22.051790900158984
710,22.015098303757334
711,22.088221342815814
712,21.964861508203793
713,22.061943162150815
714,22.060941318427304
715,21.995038369586464
716,21.98135361421978
717,22.175006041204707
718,22.10535969305725
719,22.06450263448843
720,22.150983730495895
721,22.260841279113635
722,21.999576659282862
723,22.073240704866794
724,22.12956376789718
725,22.330185803298882
726,22.245256948154342
727,22.292843921253052
728,22.148493278941363
729,22.157819594230325
730,22.29030287302565
731,22.265644998375613
732,22.310789041328242
733,22.257177079093502
734,22.299130045937257
735,22.29359656509793
736,22.346612068573048
737,22.351765295696783
738,22.15979503991008
739,22.111146317238735
740,22.37197063213975
741,22.387110502023557
742,22.21006128280102
743,22.141899639497733
744,22.29694164834624
745,22.36117642197946
746,22.427567346178883
747,22.321476477701896
748,22.246213974423778
749,22.199649264858675
750,22.266538731172243
751,22.23558433749323
752,22.171609118577358
753,22.409397077312306
754,22.38039279309376
755,22.319954806851683
756,22.14631232073527
757,22.27871881028891
758,22.251262039465722
759,22.22471891321107
760,22.27797205021732
761,22.21698448679602
762,22.21299707596604
763,22.191888117645483
764,22.154851073332505
765,21.97107796902226
766,22.106177618468013
767,22.040271161514088
768,21.96723137835881
769,22.188606189117603
770,22.176429735595608
771,22.130521464131842
772,22.025516888570387
773,22.096126343366972
774,21.971696227546385
775,21.96930946811598
776,21.847679043058346
777,21.948724062497458
778,21.90336044203163
779,21.775659134137427
780,21.85691455029097
781,21.83558881106261
782,21.966567511010822
783,21.874954610439634
784,21.78486862272553
785,21.784293070786617
786,21.74828704793504
787,21.70882105669167
788,21.618729565044188
789,21.67349590776592
790,21.606156547405963
791,21.546112779619975
792,21.667379804680774
793,21.638198747663278
794,21.444468898286726
795,21.55821184028913
796,21.62843762392987
797,21.614428503606327
798,21.59284100630411
799,21.495164854784267
800,21.405939842923488
801,21.36857251273648
802,21.464814064334472
803,21.44983630947624
804,21.505017922003013
805,21.472874541965446
806,21.35746733107738
807,21.25202039611107
808,21.30989798834017
809,21.337049211093568
810,21.2881384534394
811,21.243113315132234
812,21.295035296014877
813,21.22038154852932
814,21.196794015227898
815,21.25875704394186
816,21.188955612781548
817,21.22840195104696
818,21.218983945568862
819,21.094733193779156
820,21.13666374991625
821,21.279985460783312
822,21.062330377550126
823,20.976838723498467
824,20.988645760417572
825,21.131898754008937
826,21.12457984614769
827,21.105798929743887
828,21.206013331111553
829,20.889294202856057
830,21.12961366591278
831,21.21824917864955
832,20.999085238653564
833,21.055475668656758
834,21.02275999841048
835,21.009152521516064
836,21.052884068282786
837,21.192042186010884
838,21.224262949534566
839,21.050391922915267
840,21.230228666571413
841,21.081783129019023
842,21.22089574363
843,21.075343519762498
844,21.096035000470955
845,21.11805913169745
846,21.346919250698015
847,21.165013046442883
848,21.045127566746576
849,21.184515551719013
850,21.0838131260646
851,21.079808669100014
852,21.198358027646556
853,21.135277028477873
854,21.162621722395304
855,21.14941076522022
856,21.183570816769834
857,21.199374152474064
858,21.019516811254036
859,21.23724543384394
860,21.11513483062489
861,21.0884032292534
862,21.209501334924187
863,21.231557979340227
864,21.180283980326703
865,21.313412875994622
866,21.150943890402807
867,21.237352242276714
868,21.2348901722134
869,21.28988800949609
870,21.32800132338003
871,21.23725980348974
872,21.38813416878487
873,21.347612546510124
874,21.203657047160153
875,21.210804406227563
876,21.379002652264244
877,21.374803647898382
878,21.39667546091014
879,21.41513254325827
880,21.44777088818362
881,21.51780483102049
882,21.36526201582096
883,21.372420096753988
884,21.390588415944986
885,21.51287260863811
886,21.600868010732814
887,21.47806575226429
888,21.323505323419166
889,21.398138229696787
890,21.478359516688162
891,21.510638191719963
892,21.5325298414268
893,21.577903706334588
894,21.559147495976678
895,21.67694029532199
896,21.547436254922836
897,21.540658390155855
898,21.65566527367834
899,21.501784502250718
900,21.66264558801115
901,21.64604766394721
902,21.631945501943385
903,21.77621092671281
904,21.604277303169916
905,21.82326719926743
906,21.644270524875306
907,21.56346614549989
908,21.67399327842917
909,21.58451192495246
910,21.612112882723597
911,21.70507887361151
912,21.718238431798834
913,21.62389933414571
914,21.751944409053564
915,21.76422406429785
916,21.784585779686548
917,21.70947492696511
918,21.773014382702975
919,21.509669186289443
920,21.630265717307978
921,21.581273407987393
922,21.654476832691333
923,21.592896793046535
924,21.6183635275365
925,21.774644195418876
926,21.60227920640037
927,21.64012194354783
928,21.578977346388502
929,21.593538972260532
930,21.577273784016317
931,21.601362002262725
932,21.646823671818293
933,21.672899929803293
934,21.552801389581685
935,21.561541311262577
936,21.40808563288036
937,21.478343063290847
938,21.54526632140925
939,21.523453190110597
940,21.45471123748733
941,21.491787229042576
942,21.442729666630783
943,21.481598269581657
944,21.390354789290456
945,21.319923908863185
946,21.355977338074023
947,21.074964930817394
948,21.319934095587012
949,20.976925890385925
950,21.110039517940717
951,21.262815255916255
952,21.243290721209608
953,21.09018442862412
954,21.103995369520817
955,21.248105104078356
956,21.0769705697108
957,21.272110300596324
958,21.069279280152248
959,21.078624666271534
960,21.151693783795867
961,21.00902186919015
962,20.894402691634706
963,20.94173815710097
964,20.923490392457442
965,20.792900799986633
966,20.85729373768399
967,20.794025759439574
968,20.902972613691386
969,20.807419244471564
970,20.75767774048261
971,20.747504076136643
972,20.749612991189373
973,20.756961477547804
974,20.60360200512912
975,20.576345009982052
976,20.72429047843165
977,20.579344881339185
978,20.47559198175455
979,20.601263719343958
980,20.579879207362257
981,20.39765432125149
982,20.51604210532565
983,20.534391111390736
984,20.48366353905259
985,20.482764565675676
986,20.29870079745041
987,20.416721825141856
988,20.345602028403885
989,20.311154326525415
990,20.399796581560985
991,20.429292566859957
992,20.435737247119565
993,20.379062006812337
994,20.24725464160602
995,20.26688623673535
996,20.28314133435948
997,20.21512002582978
998,20.200031757462877
999,20.240140754270918
1000,20.15470266946364
1001,20.08685118126823
1002,20.09833772809304
1003,20.169070240327173
1004,20.106026230657353
1005,20.121006859219126
1006,20.13597933392677
1007,20.04155323467679
1008,20.1217968442235
1009,20.08195324935706
1010,19.943804848392286
1011,20.149515593322715
1012,19.986211521699207
1013,19.8866025160168
1014,19.92874467269738
1015,19.924600657330274
1016,20.00499066179692
1017,19.974035319898523
1018,19.96471428233336
1019,20.037541538100974
1020,20.012042432714217
1021,20.00760043791383
1022,20.013138256583456
1023,20.02824257192453
1024,19.809472377860672
1025,19.948659352680675
1026,19.80364351029272
1027,19.98172169326746
1028,19.979763416102134
1029,20.065583608051668
1030,20.079257183074432
1031,20.003260274138
1032,19.950275053833636
1033,20.032843141986188
1034,19.95597004047847
1035,20.00269781283998
1036,20.086723633076968
1037,19.9686368893868
1038,20.083525263376107
1039,20.07944562340758
1040,19.95540607892114
1041,20.11657299799277
1042,20.10173729957044
1043,20.06149702061475
1044,20.00013004404778
1045,20.000415653355518
1046,20.034419488482545
1047,20.12934515598209
1048,20.018197753258924
1049,20.138544040943202
1050,20.013262871769847
1051,20.10548266441009
1052,20.13990883659146
1053,20.336179608486827
1054,20.039898597431364
1055,20.277421191944885
1056,20.181264092076802
1057,20.21180653831637
1058,20.19801500750567
1059,20.2337369010982
1060,20.19543163200547
1061,20.33355320466264
1062,20.19012835058645
1063,20.326534900420818
1064,20.193589363297363
1065,20.249353106704604
1066,20.17728229000042
1067,20.308118547454267
1068,20.39579542288405
1069,20.282237166182064
1070,20.280667289614907
1071,20.21497429705623
1072,20.293239950472987
1073,20.19129525370775
1074,20.252501602637015
1075,20.350147671521903
1076,20.443641386174196
1077,20.568598469676303
1078,20.302285379210574
1079,20.46898016096707
1080,20.37817824388189
1081,20.35066313677611
1082,20.401004017638126
1083,20.374518057091823
1084,20.381086158429163
1085,20.341786399129077
1086,20.26429952482672
1087,20.253838738530618
1088,20.430243160435083
1089,20.355966523445485
1090,20.32998896761039
1091,20.3773757750273
1092,20.438746632256834
1093,20.387467849192582
1094,20.31786414456751
1095,20.465178780313693
1096,20.489548574477677
1097,20.398323550036263
1098,20.431600307339195
1099,20.44741192339317
1100,20.432208152129064
1101,20.3840686455031
1102,20.375343376530754
1103,20.360977474135726
1104,20.222941203157234
1105,20.357505432886477
1106,20.18309954169393
1107,20.2175141775808
1108,20.374288624491637
1109,20.32555027373302
1110,20.365066594544512
1111,20.211501273319975
1112,20.127640538270573
1113,20.186602433618088
1114,20.199456330622485
1115,20.182517195490632
1116,20.251253740716873
1117,20.115485552449556
1118,20.155854911133886
1119,20.031395078087193
1120,20.128803535874873
1121,20.07483184176573
1122,19.99592809049795
1123,20.01791528528008
1124,20.002468579087544
1125,19.975578364697586
1126,20.11846848138814
1127,19.948053835512823
1128,19.915200241363003
1129,19.745328981450303
1130,19.819649402261927
1131,19.84786638219766
1132,19.791453586695408
1133,19.93396957227183
1134,19.787069439410097
1135,19.879910894058636
1136,19.75810140404314
1137,19.73225142012693
1138,19.698076091962093
1139,19.681208806798853
1140,19.79397315097543
1141,19.446324949114846
1142,19.447075065407773
1143,19.538951642300376
1144,19.558696924993647
1145,19.587816476833197
1146,19.545493890299095
1147,19.451932770354844
1148,19.5392296070602
1149,19.515184955247733
1150,19.422608083985388
1151,19.460082450924457
1152,19.380161361385362
1153,19.28882565389186
1154,19.365099885415848
1155,19.29381039045815
1156,19.260932586696583
1157,19.35472349208976
1158,19.01709725800338
1159,19.076270144751934
1160,19.07149485965023
1161,19.114452459719665
1162,19.10049379145901
1163,18.977940609074476
1164,18.997711713613246
1165,18.986006202036492
1166,19.230185720494564
1167,19.156835639552543
1168,18.959263756317412
1169,18.943043633818185
1170,18.860555456518014
1171,18.78065293076734
1172,18.905229328409522
1173,18.816506889422953
1174,18.871794801434298
1175,18.73331964511338
1176,18.78364928123394
1177,18.8402981544099
1178,18.8420462672044
1179,18.83104003011333
1180,18.677457033293692
1181,18.837495170360356
1182,18.69170631675604
1183,18.79354141847609
1184,18.72984493098868
1185,18.60896838120353
1186,18.68277273305728
1187,18.726897605535566
1188,18.736920732164997
1189,18.667438023823895
1190,18.792714263662536
1191,18.742851100165513
1192,18.63442089037225
1193,18.70829120486849
1194,18.796938259344984
1195,18.793651028936498
1196,18.53377224892451
1197,18.553709666997996
1198,18.74306285755621
1199,18.53665700415564
1200,18.513174831970932
1201,18.57834441235447
1202,18.649717056127862
1203,18.60735657956458
1204,18.56353560865292
1205,18.562250945047822
1206,18.560374278869524
1207,18.548730362597208
1208,18.80389811062344
1209,18.647980400076534
1210,18.698456555896254
1211,18.592238214484304
1212,18.620836099351486
1213,18.58346296928474
1214,18.433717929158217
1215,18.541379483743302
1216,18.512979815396548
1217,18.484483760162984
1218,18.575887081942287
1219,18.784957413736468
1220,18.683230225642898
1221,18.798216119725804
1222,18.736379587263883
1223,18.774961639447877
1224,18.64944866986676
1225,18.77288874898068
1226,18.79899167717502
1227,18.704534814928728
1228,18.805632372898526
1229,18.816577228769688
1230,18.73792138617792
1231,18.702837428077014
1232,18.70885127595822
1233,18.82155321605402
1234,18.85195250864619
1235,18.773635335524194
1236,18.850475588492422
1237,18.905347645451904
1238,18.92053928057146
1239,19.006616048093207
1240,18.99598687254872
1241,18.82504793864621
1242,19.051100079583016
1243,18.885115177497404
1244,19.022260652988425
1245,18.95506408470641
1246,18.927463885956012
1247,18.82646688462889
1248,18.967820372829376
1249,18.867054117022462
1250,19.07922481341285
1251,19.132978056347188
1252,18.95741434143644
1253,19.05457774752189
1254,18.981343776610956
1255,18.997735715951933
1256,19.11828050825081
1257,19.061194440087025
1258,19.211039589733925
1259,19.040497089405914
1260,19.165832745911935
1261,19.100076302143073
1262,19.16191565769912
1263,19.068009899675072
1264,19.104892484353602
1265,19.104224803165945
1266,19.050708367555014
1267,19.174196855488283
1268,19.17638592136885
1269,19.174474057626878
1270,19.25204902289568
1271,19.246610910850475
1272,19.10170051221364
1273,19.162026661728223
1274,19.08222755810067
1275,19.13335774830304
1276,19.08231818664807
1277,19.258142952801748
1278,19.155298712689174
1279,19.105849121313124
1280,19.215290031896835
1281,18.942079094412353
1282,18.94994550961405
1283,19.16950347223939
1284,19.104854196229613
1285,19.113651589524917
1286,18.980524073566457
1287,19.07722027696154
1288,19.231229633536262
1289,19.12818554200673
1290,19.066562388452937
1291,19.008038981136945
1292,19.001222281066156
1293,18.85153143498793
1294,19.03101965143924
1295,19.06605855432236
1296,18.859861203440197
1297,18.919977285615147
1298,18.866772740318822
1299,18.868131462094485
1300,18.93514972385741
1301,18.74916487890882
1302,18.949651598995516
1303,18.944971756235542
1304,18.848302992844516
1305,18.65325137173024
1306,18.754915494156585
1307,18.915801741952016
1308,18.577106408889108
1309,18.753372771629333
1310,18.668272630768296
1311,18.80822318425251
1312,18.67073800935545
1313,18.73767598512879
1314,18.730950654078587
1315,18.812726660267383
1316,18.629487948640683
1317,18.655501129532585
1318,18.486126887952146
1319,18.67951778913467
1320,18.50265739725828
1321,18.49773179407182
1322,18.519807725623973
1323,18.37547455818377
1324,18.497668064372643
1325,18.535589489668347
1326,18.460438438012204
1327,18.28871059212266
1328,18.384764769409347
1329,18.432928722756426
1330,18.202295295593284
1331,18.245613447596185
1332,18.380892074973158
1333,18.311684684300975
1334,18.30249879551151
1335,18.397941028048578
1336,18.266503015921103
1337,18.26170457784161
1338,18.406225505255087
1339,18.152811344305587
1340,18.086912113990934
1341,18.16609001323928
1342,18.148424726080666
1343,18.052941619497755
1344,17.99461308005858
1345,18.24448889658124
1346,18.068733344970052
1347,17.967292662470296
1348,18.082861265848802
1349,17.98500444714539
1350,17.958108280324502
1351,18.008392017293176
1352,17.845614254924143
1353,17.96322697071807
1354,18.0746159302836
1355,17.945960203049328
1356,17.866191459437566
1357,17.843890121620856
1358,17.84036019764819
1359,17.84216838207704
1360,17.822137783124216
1361,17.916132131596633
